attempt_id,student_id,question_id,topic,difficulty,timestamp,selected_option,is_correct,time_taken_seconds
A000160,S002,Q0056,AI_Basics,1.0,2026-09-13 04:49:57,d,0,33.0
A000250,S003,Q0049,AI_Basics,4.0,2026-09-13 04:53:57,b,0,54.0
A001943,S023,Q0002,Math_Basics,4.0,2026-09-13 05:09:57,c,1,45.0
A002264,S027,Q0065,ML,1.0,2026-09-13 05:17:57,b,1,6.0
A002926,S035,Q0060,AI_Basics,1.0,2026-09-13 05:21:57,b,1,19.0
A002843,S034,Q0112,LSTM,3.0,2026-09-13 05:27:57,c,0,45.0
A002925,S035,Q0064,ML,1.0,2026-09-13 05:31:57,a,1,31.0
A001436,S017,Q0077,Neural_Networks,2.0,2026-09-13 05:36:57,a,1,17.0
A001279,S015,Q0009,Math_Basics,2.0,2026-09-13 06:13:57,a,1,36.0
A000676,S008,Q0010,Math_Basics,2.0,2026-09-13 06:19:57,a,0,41.0
A003176,S038,Q0011,Math_Basics,1.0,2026-09-13 06:27:57,c,1,32.0
A001516,S018,Q0038,Statistics,2.0,2026-09-13 06:30:57,b,1,32.0
A000952,S011,Q0040,Statistics,3.0,2026-09-13 06:32:57,b,1,50.0
A001366,S016,Q0083,Neural_Networks,4.0,2026-09-13 06:44:57,b,1,51.0
A001278,S015,Q0067,ML,3.0,2026-09-13 07:13:57,b,1,22.0
A001942,S023,Q0091,CNN,2.0,2026-09-13 07:27:57,d,0,35.0
A001365,S016,Q0005,Math_Basics,3.0,2026-09-13 07:29:57,a,1,44.0
A002604,S031,Q0049,AI_Basics,4.0,2026-09-13 07:40:57,a,1,37.0
A001944,S023,Q0102,RNN,2.0,2026-09-13 07:55:57,a,1,30.0
A003272,S039,Q0082,Neural_Networks,2.0,2026-09-13 08:24:57,c,0,35.0
A000077,S001,Q0127,NLP,3.0,2026-09-13 08:41:57,a,0,36.0
A001282,S015,Q0066,ML,2.0,2026-09-13 09:31:57,a,1,25.0
A003269,S039,Q0102,RNN,2.0,2026-09-13 09:34:57,a,1,26.0
A000677,S008,Q0045,Statistics,1.0,2026-09-13 09:39:57,b,1,25.0
A000248,S003,Q0034,Data_Structures,3.0,2026-09-13 09:55:57,b,1,44.0
A000674,S008,Q0067,ML,3.0,2026-09-13 10:05:57,a,0,47.0
A002024,S024,Q0066,ML,2.0,2026-09-13 10:10:57,a,1,15.0
A002517,S030,Q0029,Data_Structures,1.0,2026-09-13 11:01:57,b,1,25.0
A001517,S018,Q0093,CNN,4.0,2026-09-13 11:03:57,c,0,56.0
A000855,S010,Q0065,ML,1.0,2026-09-13 11:33:57,c,0,41.0
A001281,S015,Q0125,NLP,1.0,2026-09-13 11:46:57,a,1,26.0
A000402,S005,Q0057,AI_Basics,1.0,2026-09-13 12:10:57,a,1,22.0
A002606,S031,Q0069,ML,5.0,2026-09-13 12:29:57,d,0,30.0
A002924,S035,Q0109,LSTM,4.0,2026-09-13 12:45:57,b,0,62.0
A003354,S040,Q0042,Statistics,5.0,2026-09-13 12:49:57,b,1,36.0
A001784,S021,Q0070,ML,5.0,2026-09-13 12:55:57,b,1,46.0
A002605,S031,Q0073,Neural_Networks,5.0,2026-09-13 12:56:57,a,1,37.0
A002519,S030,Q0071,ML,3.0,2026-09-13 13:24:57,b,1,41.0
A000249,S003,Q0117,LSTM,5.0,2026-09-13 13:50:57,d,0,64.0
A000507,S006,Q0033,Data_Structures,2.0,2026-09-13 14:10:57,b,1,13.0
A001203,S014,Q0053,AI_Basics,4.0,2026-09-13 14:20:57,c,0,73.0
A002445,S029,Q0036,Data_Structures,4.0,2026-09-13 14:24:57,d,0,35.0
A001202,S014,Q0098,RNN,4.0,2026-09-13 14:46:57,b,0,67.0
A002848,S034,Q0008,Math_Basics,5.0,2026-09-13 14:49:57,b,0,67.0
A000251,S003,Q0122,NLP,5.0,2026-09-13 15:15:57,a,0,76.0
A001367,S016,Q0132,NLP,3.0,2026-09-13 15:20:57,a,1,38.0
A003270,S039,Q0016,Python,3.0,2026-09-13 15:31:57,a,1,48.0
A000404,S005,Q0074,Neural_Networks,3.0,2026-09-13 15:33:57,c,0,51.0
A000678,S008,Q0030,Data_Structures,2.0,2026-09-13 15:47:57,d,0,48.0
A002694,S032,Q0122,NLP,5.0,2026-09-13 16:12:57,a,0,68.0
A002181,S026,Q0128,NLP,1.0,2026-09-13 16:26:57,c,0,32.0
A001277,S015,Q0055,AI_Basics,3.0,2026-09-13 16:32:57,a,1,33.0
A003094,S037,Q0069,ML,5.0,2026-09-13 16:40:57,b,0,42.0
A003271,S039,Q0055,AI_Basics,3.0,2026-09-13 16:49:57,d,0,56.0
A002696,S032,Q0077,Neural_Networks,2.0,2026-09-13 16:56:57,d,0,34.0
A001611,S019,Q0058,AI_Basics,5.0,2026-09-13 16:56:57,d,0,53.0
A001697,S020,Q0095,CNN,5.0,2026-09-13 17:00:57,b,1,38.0
A000953,S011,Q0083,Neural_Networks,4.0,2026-09-13 17:23:57,d,0,60.0
A001613,S019,Q0002,Math_Basics,4.0,2026-09-13 17:28:57,b,0,48.0
A001515,S018,Q0086,CNN,2.0,2026-09-13 17:39:57,d,0,40.0
A001204,S014,Q0083,Neural_Networks,4.0,2026-09-13 17:44:57,a,0,69.0
A002518,S030,Q0059,AI_Basics,4.0,2026-09-13 18:09:57,d,0,52.0
A001201,S014,Q0045,Statistics,1.0,2026-09-13 18:28:57,b,1,29.0
A003356,S040,Q0081,Neural_Networks,5.0,2026-09-13 18:59:57,b,1,38.0
A000675,S008,Q0035,Data_Structures,4.0,2026-09-13 19:00:57,d,0,65.0
A000078,S001,Q0057,AI_Basics,1.0,2026-09-13 20:07:57,a,1,23.0
A002695,S032,Q0033,Data_Structures,2.0,2026-09-13 20:59:57,b,1,26.0
A000079,S001,Q0107,RNN,1.0,2026-09-13 21:09:57,a,1,24.0
A003005,S036,Q0082,Neural_Networks,2.0,2026-09-13 21:18:57,d,0,39.0
A003355,S040,Q0006,Math_Basics,5.0,2026-09-13 21:56:57,c,0,50.0
A001111,S013,Q0090,CNN,1.0,2026-09-13 22:34:57,d,0,31.0
A001612,S019,Q0045,Statistics,1.0,2026-09-13 22:49:57,b,1,26.0
A000766,S009,Q0033,Data_Structures,2.0,2026-09-13 23:00:57,b,1,38.0
A002846,S034,Q0010,Math_Basics,2.0,2026-09-13 23:10:57,c,0,30.0
A000403,S005,Q0065,ML,1.0,2026-09-13 23:20:57,b,1,42.0
A003003,S036,Q0014,Python,3.0,2026-09-13 23:31:57,b,0,45.0
A001368,S016,Q0082,Neural_Networks,2.0,2026-09-13 23:44:57,b,1,33.0
A002844,S034,Q0110,LSTM,2.0,2026-09-13 23:47:57,d,0,39.0
A000161,S002,Q0034,Data_Structures,3.0,2026-09-14 00:11:57,b,1,36.0
A000854,S010,Q0103,RNN,3.0,2026-09-14 00:43:57,b,1,44.0
A001518,S018,Q0027,Data_Structures,2.0,2026-09-14 01:24:57,b,1,35.0
A000594,S007,Q0013,Python,2.0,2026-09-14 01:51:57,a,0,38.0
A001280,S015,Q0065,ML,1.0,2026-09-14 01:51:57,b,1,19.0
A000593,S007,Q0101,RNN,1.0,2026-09-14 02:03:57,b,1,38.0
A000329,S004,Q0105,RNN,4.0,2026-09-14 02:13:57,b,1,50.0
A003004,S036,Q0063,ML,2.0,2026-09-14 02:22:57,a,0,35.0
A002603,S031,Q0105,RNN,4.0,2026-09-14 02:29:57,b,1,41.0
A001610,S019,Q0128,NLP,1.0,2026-09-14 02:50:57,b,1,22.0
A000765,S009,Q0050,AI_Basics,3.0,2026-09-14 02:56:57,c,0,47.0
A002602,S031,Q0086,CNN,2.0,2026-09-14 02:58:57,b,1,31.0
A002180,S026,Q0069,ML,5.0,2026-09-14 02:59:57,b,0,51.0
A001369,S016,Q0072,ML,5.0,2026-09-14 03:14:57,d,0,60.0
A002095,S025,Q0012,Math_Basics,4.0,2026-09-14 03:18:57,c,0,36.0
A003274,S039,Q0106,RNN,5.0,2026-09-14 03:46:57,a,0,69.0
A003357,S040,Q0066,ML,2.0,2026-09-14 03:49:57,a,1,32.0
A000955,S011,Q0005,Math_Basics,3.0,2026-09-14 03:52:57,d,0,39.0
A002850,S034,Q0090,CNN,1.0,2026-09-14 04:01:57,a,1,19.0
A000406,S005,Q0018,Python,1.0,2026-09-14 04:30:57,b,1,26.0
A002028,S024,Q0084,Neural_Networks,1.0,2026-09-14 04:53:57,b,1,12.0
A001519,S018,Q0013,Python,2.0,2026-09-14 05:13:57,c,0,43.0
A002698,S032,Q0062,ML,2.0,2026-09-14 05:14:57,a,1,36.0
A002447,S029,Q0001,Math_Basics,5.0,2026-09-14 05:17:57,c,1,42.0
A002101,S025,Q0122,NLP,5.0,2026-09-14 05:29:57,b,1,44.0
A001785,S021,Q0037,Statistics,4.0,2026-09-14 05:43:57,c,1,38.0
A000956,S011,Q0005,Math_Basics,3.0,2026-09-14 05:45:57,b,0,54.0
A002610,S031,Q0094,CNN,5.0,2026-09-14 06:00:57,a,1,46.0
A003097,S037,Q0078,Neural_Networks,3.0,2026-09-14 06:00:57,b,1,43.0
A002697,S032,Q0074,Neural_Networks,3.0,2026-09-14 06:25:57,d,0,51.0
A001286,S015,Q0102,RNN,2.0,2026-09-14 06:38:57,a,1,6.0
A003276,S039,Q0027,Data_Structures,2.0,2026-09-14 06:51:57,c,0,45.0
A002267,S027,Q0073,Neural_Networks,5.0,2026-09-14 06:51:57,a,1,42.0
A001112,S013,Q0059,AI_Basics,4.0,2026-09-14 07:03:57,b,0,53.0
A001033,S012,Q0043,Statistics,4.0,2026-09-14 07:17:57,c,1,29.0
A002520,S030,Q0076,Neural_Networks,2.0,2026-09-14 07:21:57,b,1,31.0
A002099,S025,Q0120,LSTM,5.0,2026-09-14 07:23:57,d,0,46.0
A002182,S026,Q0087,CNN,1.0,2026-09-14 07:36:57,b,1,28.0
A000597,S007,Q0084,Neural_Networks,1.0,2026-09-14 07:40:57,b,1,33.0
A003179,S038,Q0034,Data_Structures,3.0,2026-09-14 07:57:57,c,0,38.0
A002771,S033,Q0079,Neural_Networks,5.0,2026-09-14 08:01:57,d,0,-5.0
A002184,S026,Q0038,Statistics,2.0,2026-09-14 08:03:57,b,1,16.0
A003096,S037,Q0071,ML,3.0,2026-09-14 08:40:57,b,1,43.0
A002268,S027,Q0031,Data_Structures,3.0,2026-09-14 08:45:57,c,1,29.0
A000857,S010,Q0052,AI_Basics,3.0,2026-09-14 08:46:57,d,0,66.0
A003273,S039,Q0030,Data_Structures,2.0,2026-09-14 08:54:57,c,1,37.0
A001618,S019,Q0132,NLP,3.0,2026-09-14 08:55:57,a,1,34.0
A000858,S010,Q0085,CNN,5.0,2026-09-14 09:05:57,c,0,
A000596,S007,Q0115,LSTM,4.0,2026-09-14 09:35:57,d,0,57.0
A001947,S023,Q0078,Neural_Networks,3.0,2026-09-14 10:02:57,b,1,41.0
A002446,S029,Q0017,Python,2.0,2026-09-14 10:04:57,b,1,24.0
A000954,S011,Q0131,NLP,1.0,2026-09-14 10:41:57,a,1,22.0
A003180,S038,Q0122,NLP,5.0,2026-09-14 11:01:57,b,1,61.0
A000769,S009,Q0066,ML,2.0,2026-09-14 11:12:57,a,1,39.0
A002609,S031,Q0083,Neural_Networks,4.0,2026-09-14 11:13:57,b,1,34.0
A000600,S007,Q0129,NLP,1.0,2026-09-14 11:21:57,a,0,27.0
A001699,S020,Q0111,LSTM,1.0,2026-09-14 11:23:57,a,1,12.0
A002772,S033,Q0033,Data_Structures,2.0,2026-09-14 11:31:57,a,0,33.0
A001520,S018,Q0081,Neural_Networks,5.0,2026-09-14 11:57:57,c,0,72.0
A000164,S002,Q0038,Statistics,2.0,2026-09-14 12:26:57,d,0,28.0
A001439,S017,Q0071,ML,3.0,2026-09-14 12:29:57,b,1,29.0
A002097,S025,Q0118,LSTM,4.0,2026-09-14 12:55:57,b,1,37.0
A002096,S025,Q0049,AI_Basics,4.0,2026-09-14 13:02:57,a,1,43.0
A003095,S037,Q0074,Neural_Networks,3.0,2026-09-14 13:05:57,b,1,41.0
A001853,S022,Q0009,Math_Basics,2.0,2026-09-14 13:19:57,a,1,16.0
A003278,S039,Q0093,CNN,4.0,2026-09-14 13:22:57,b,1,58.0
A001206,S014,Q0051,AI_Basics,3.0,2026-09-14 13:26:57,c,0,60.0
A001437,S017,Q0024,Python,1.0,2026-09-14 13:27:57,c,1,16.0
A000770,S009,Q0075,Neural_Networks,5.0,2026-09-14 13:32:57,c,0,67.0
A003008,S036,Q0059,AI_Basics,4.0,2026-09-14 13:35:57,d,0,67.0
A001114,S013,Q0007,Math_Basics,5.0,2026-09-14 13:59:57,d,0,82.0
A001370,S016,Q0108,RNN,5.0,2026-09-14 14:09:57,d,0,42.0
A002849,S034,Q0026,Data_Structures,2.0,2026-09-14 14:13:57,a,1,28.0
A000163,S002,Q0114,LSTM,2.0,2026-09-14 14:34:57,c,1,28.0
A002026,S024,Q0077,Neural_Networks,2.0,2026-09-14 14:37:57,a,1,21.0
A002265,S027,Q0120,LSTM,5.0,2026-09-14 14:54:57,b,1,47.0
A003177,S038,Q0108,RNN,5.0,2026-09-14 14:56:57,b,1,61.0
A001616,S019,Q0056,AI_Basics,1.0,2026-09-14 14:59:57,b,1,24.0
A000859,S010,Q0028,Data_Structures,5.0,2026-09-14 15:10:57,a,0,63.0
A000509,S006,Q0117,LSTM,5.0,2026-09-14 15:28:57,b,1,44.0
A001205,S014,Q0099,RNN,2.0,2026-09-14 15:28:57,d,0,33.0
A001854,S022,Q0100,RNN,3.0,2026-09-14 15:34:57,b,1,26.0
A000407,S005,Q0034,Data_Structures,3.0,2026-09-14 16:07:57,c,0,35.0
A000595,S007,Q0126,NLP,2.0,2026-09-14 16:19:57,c,0,44.0
A001698,S020,Q0130,NLP,2.0,2026-09-14 16:37:57,c,0,27.0
A003006,S036,Q0116,LSTM,1.0,2026-09-14 17:14:57,a,0,26.0
A002098,S025,Q0074,Neural_Networks,3.0,2026-09-14 17:38:57,b,1,36.0
A000599,S007,Q0009,Math_Basics,2.0,2026-09-14 17:48:57,b,0,32.0
A000679,S008,Q0030,Data_Structures,2.0,2026-09-14 19:00:57,b,0,51.0
A001371,S016,Q0087,CNN,1.0,2026-09-14 19:01:57,b,1,23.0
A001440,S017,Q0105,RNN,4.0,2026-09-14 19:05:57,b,1,31.0
A001283,S015,Q0052,AI_Basics,3.0,2026-09-14 19:11:57,b,1,23.0
A001614,S019,Q0030,Data_Structures,2.0,2026-09-14 19:13:57,c,1,23.0
A000408,S005,Q0031,Data_Structures,3.0,2026-09-14 19:14:57,c,1,38.0
A001855,S022,Q0005,Math_Basics,3.0,2026-09-14 19:37:57,a,1,17.0
A002773,S033,Q0072,ML,5.0,2026-09-14 19:38:57,d,0,57.0
A000768,S009,Q0056,AI_Basics,1.0,2026-09-14 19:50:57,b,1,23.0
A002183,S026,Q0025,Data_Structures,4.0,2026-09-14 20:05:57,d,0,28.0
A002851,S034,Q0092,CNN,3.0,2026-09-14 20:07:57,a,1,25.0
A001946,S023,Q0021,Python,5.0,2026-09-14 20:07:57,b,1,45.0
A001700,S020,Q0020,Python,2.0,2026-09-14 20:18:57,c,1,28.0
A002927,S035,Q0080,Neural_Networks,2.0,2026-09-14 20:21:57,b,0,31.0
A001945,S023,Q0086,CNN,2.0,2026-09-14 20:24:57,d,0,37.0
A003009,S036,Q0020,Python,2.0,2026-09-14 20:36:57,c,1,32.0
A000405,S005,Q0103,RNN,3.0,2026-09-14 20:43:57,b,1,55.0
A000162,S002,Q0112,LSTM,3.0,2026-09-14 20:50:57,a,1,33.0
A001284,S015,Q0100,RNN,3.0,2026-09-14 20:58:57,b,1,38.0
A002266,S027,Q0076,Neural_Networks,2.0,2026-09-14 21:11:57,b,1,23.0
A001617,S019,Q0024,Python,1.0,2026-09-14 21:17:57,c,1,26.0
A002100,S025,Q0081,Neural_Networks,5.0,2026-09-14 21:25:57,a,0,55.0
A000510,S006,Q0040,Statistics,3.0,2026-09-14 21:32:57,b,1,18.0
A003007,S036,Q0094,CNN,5.0,2026-09-14 21:37:57,d,0,72.0
A000511,S006,Q0103,RNN,3.0,2026-09-14 21:43:57,b,1,25.0
A001521,S018,Q0121,NLP,3.0,2026-09-14 22:05:57,c,0,56.0
A000598,S007,Q0117,LSTM,5.0,2026-09-14 22:32:57,c,0,65.0
A002607,S031,Q0101,RNN,1.0,2026-09-14 22:35:57,d,0,14.0
A002027,S024,Q0085,CNN,5.0,2026-09-14 22:49:57,c,0,41.0
A003360,S040,Q0058,AI_Basics,5.0,2026-09-14 23:14:57,d,0,50.0
A002699,S032,Q0039,Statistics,3.0,2026-09-14 23:16:57,c,0,48.0
A003178,S038,Q0038,Statistics,2.0,2026-09-14 23:28:57,b,1,38.0
A001615,S019,Q0087,CNN,1.0,2026-09-15 00:02:57,b,1,14.0
A002357,S028,Q0043,Statistics,4.0,2026-09-15 00:04:57,c,1,37.0
A001113,S013,Q0073,Neural_Networks,5.0,2026-09-15 00:09:57,d,0,64.0
A002700,S032,Q0100,RNN,3.0,2026-09-15 00:40:57,c,0,59.0
A000767,S009,Q0066,ML,2.0,2026-09-15 01:04:57,a,1,42.0
A003361,S040,Q0128,NLP,1.0,2026-09-15 01:12:57,b,1,11.0
A002358,S028,Q0075,Neural_Networks,5.0,2026-09-15 01:18:57,a,0,45.0
A001285,S015,Q0002,Math_Basics,4.0,2026-09-15 01:25:57,c,1,48.0
A003359,S040,Q0086,CNN,2.0,2026-09-15 02:03:57,b,1,19.0
A003275,S039,Q0061,ML,3.0,2026-09-15 02:11:57,d,0,48.0
A003358,S040,Q0131,NLP,1.0,2026-09-15 02:27:57,c,0,10.0
A003277,S039,Q0042,Statistics,5.0,2026-09-15 02:34:57,c,0,76.0
A000680,S008,Q0113,LSTM,5.0,2026-09-15 02:35:57,a,0,81.0
A002770,S033,Q0087,CNN,1.0,2026-09-15 02:44:57,b,1,18.0
A000860,S010,Q0067,ML,3.0,2026-09-15 03:01:57,a,0,52.0
A002608,S031,Q0023,Python,4.0,2026-09-15 03:02:57,c,0,51.0
A001290,S015,Q0027,Data_Structures,2.0,2026-09-15 03:25:57,b,1,24.0
A001209,S014,Q0022,Python,4.0,2026-09-15 03:31:57,b,0,47.0
A000409,S005,Q0052,AI_Basics,3.0,2026-09-15 04:10:57,b,1,43.0
A002186,S026,Q0050,AI_Basics,3.0,2026-09-15 04:56:57,b,1,22.0
A002774,S033,Q0015,Python,2.0,2026-09-15 06:22:57,b,1,17.0
A001856,S022,Q0039,Statistics,3.0,2026-09-15 06:23:57,b,1,28.0
A002521,S030,Q0058,AI_Basics,5.0,2026-09-15 07:28:57,b,1,54.0
A002932,S035,Q0045,Statistics,1.0,2026-09-15 07:52:57,b,1,25.0
A001034,S012,Q0122,NLP,5.0,2026-09-15 07:56:57,b,1,59.0
A000684,S008,Q0121,NLP,3.0,2026-09-15 07:56:57,d,0,53.0
A000410,S005,Q0020,Python,2.0,2026-09-15 08:00:57,c,1,43.0
A000331,S004,Q0088,CNN,2.0,2026-09-15 08:22:57,d,0,55.0
A001210,S014,Q0080,Neural_Networks,2.0,2026-09-15 08:24:57,d,0,42.0
A002362,S028,Q0123,NLP,3.0,2026-09-15 08:35:57,a,1,29.0
A000862,S010,Q0006,Math_Basics,5.0,2026-09-15 08:45:57,b,1,69.0
A000167,S002,Q0035,Data_Structures,4.0,2026-09-15 08:46:57,d,0,49.0
A003013,S036,Q0105,RNN,4.0,2026-09-15 08:51:57,c,0,48.0
A001786,S021,Q0116,LSTM,1.0,2026-09-15 08:58:57,b,1,13.0
A002522,S030,Q0071,ML,3.0,2026-09-15 09:10:57,b,1,38.0
A000685,S008,Q0057,AI_Basics,1.0,2026-09-15 09:25:57,b,0,29.0
A002360,S028,Q0035,Data_Structures,4.0,2026-09-15 10:15:57,b,0,61.0
A003099,S037,Q0004,Math_Basics,2.0,2026-09-15 10:17:57,b,1,32.0
A001523,S018,Q0060,AI_Basics,1.0,2026-09-15 10:28:57,b,1,24.0
A002611,S031,Q0003,Math_Basics,1.0,2026-09-15 10:57:57,b,1,24.0
A002270,S027,Q0132,NLP,3.0,2026-09-15 11:17:57,a,1,28.0
A002852,S034,Q0123,NLP,3.0,2026-09-15 11:18:57,a,1,35.0
A003181,S038,Q0004,Math_Basics,2.0,2026-09-15 11:24:57,b,1,32.0
A002929,S035,Q0085,CNN,5.0,2026-09-15 11:25:57,c,0,72.0
A002931,S035,Q0108,RNN,5.0,2026-09-15 11:26:57,d,0,74.0
A001524,S018,Q0108,RNN,5.0,2026-09-15 11:30:57,a,0,82.0
A002524,S030,Q0117,LSTM,5.0,2026-09-15 11:35:57,c,0,53.0
A002361,S028,Q0043,Statistics,4.0,2026-09-15 12:28:57,c,1,44.0
A002102,S025,Q0029,Data_Structures,1.0,2026-09-15 12:31:57,b,1,7.0
A002930,S035,Q0048,Statistics,4.0,2026-09-15 12:51:57,c,0,55.0
A000772,S009,Q0127,NLP,3.0,2026-09-15 12:52:57,a,0,58.0
A001441,S017,Q0124,NLP,2.0,2026-09-15 13:30:57,a,1,26.0
A001372,S016,Q0052,AI_Basics,3.0,2026-09-15 13:36:57,b,1,38.0
A001702,S020,Q0025,Data_Structures,4.0,2026-09-15 13:55:57,a,0,46.0
A000330,S004,Q0069,ML,5.0,2026-09-15 13:58:57,c,0,68.0
A001287,S015,Q0106,RNN,5.0,2026-09-15 14:02:57,b,1,44.0
A000080,S001,Q0072,ML,5.0,2026-09-15 14:12:57,b,0,56.0
A000683,S008,Q0004,Math_Basics,2.0,2026-09-15 14:18:57,a,0,34.0
A000252,S003,Q0055,AI_Basics,3.0,2026-09-15 14:27:57,c,0,29.0
A000602,S007,Q0047,Statistics,5.0,2026-09-15 14:28:57,a,0,53.0
A001288,S015,Q0078,Neural_Networks,3.0,2026-09-15 14:30:57,b,1,38.0
A001701,S020,Q0011,Math_Basics,1.0,2026-09-15 14:33:57,c,1,14.0
A001207,S014,Q0022,Python,4.0,2026-09-15 14:55:57,c,0,56.0
A000958,S011,Q0035,Data_Structures,4.0,2026-09-15 15:15:57,a,0,46.0
A001211,S014,Q0054,AI_Basics,4.0,2026-09-15 15:15:57,b,1,65.0
A003011,S036,Q0071,ML,3.0,2026-09-15 15:26:57,a,0,45.0
A002448,S029,Q0024,Python,1.0,2026-09-15 15:51:57,c,1,19.0
A000253,S003,Q0036,Data_Structures,4.0,2026-09-15 15:52:57,c,0,62.0
A000863,S010,Q0036,Data_Structures,4.0,2026-09-15 15:59:57,d,0,
A000863,S010,Q0036,Data_Structures,4.0,2026-09-15 15:59:57,c,0,
A000861,S010,Q0091,CNN,2.0,2026-09-15 16:17:57,d,0,38.0
A001212,S014,Q0080,Neural_Networks,2.0,2026-09-15 16:33:57,a,1,38.0
A000773,S009,Q0035,Data_Structures,4.0,2026-09-15 16:49:57,b,0,67.0
A000166,S002,Q0018,Python,1.0,2026-09-15 17:03:57,b,1,21.0
A002271,S027,Q0055,AI_Basics,3.0,2026-09-15 17:41:57,a,1,33.0
A002702,S032,Q0074,Neural_Networks,3.0,2026-09-15 18:10:57,c,0,48.0
A002359,S028,Q0063,ML,2.0,2026-09-15 18:26:57,b,1,25.0
A003182,S038,Q0131,NLP,1.0,2026-09-15 18:42:57,a,1,19.0
A002449,S029,Q0079,Neural_Networks,5.0,2026-09-15 18:44:57,c,0,47.0
A001289,S015,Q0017,Python,2.0,2026-09-15 18:55:57,b,1,27.0
A000165,S002,Q0009,Math_Basics,2.0,2026-09-15 18:58:57,a,1,51.0
A003010,S036,Q0022,Python,4.0,2026-09-15 19:04:57,a,1,58.0
A003362,S040,Q0103,RNN,3.0,2026-09-15 19:08:57,b,1,29.0
A001035,S012,Q0069,ML,5.0,2026-09-15 19:11:57,a,1,49.0
A000603,S007,Q0055,AI_Basics,3.0,2026-09-15 19:13:57,d,0,
A001115,S013,Q0096,CNN,3.0,2026-09-15 19:56:57,d,0,60.0
A002187,S026,Q0098,RNN,4.0,2026-09-15 20:03:57,a,1,41.0
A002928,S035,Q0116,LSTM,1.0,2026-09-15 20:24:57,d,0,20.0
A000512,S006,Q0037,Statistics,4.0,2026-09-15 20:50:57,c,1,43.0
A003098,S037,Q0037,Statistics,4.0,2026-09-15 20:51:57,d,0,40.0
A000681,S008,Q0114,LSTM,2.0,2026-09-15 21:05:57,b,0,44.0
A001619,S019,Q0097,RNN,2.0,2026-09-15 21:35:57,b,1,32.0
A002701,S032,Q0036,Data_Structures,4.0,2026-09-15 21:58:57,c,0,51.0
A000601,S007,Q0060,AI_Basics,1.0,2026-09-15 22:02:57,b,1,26.0
A001522,S018,Q0064,ML,1.0,2026-09-15 22:44:57,a,1,27.0
A003012,S036,Q0120,LSTM,5.0,2026-09-15 22:58:57,d,0,64.0
A003363,S040,Q0100,RNN,3.0,2026-09-15 23:03:57,b,1,25.0
A000771,S009,Q0101,RNN,1.0,2026-09-15 23:10:57,b,1,36.0
A000957,S011,Q0084,Neural_Networks,1.0,2026-09-15 23:40:57,b,1,24.0
A000332,S004,Q0096,CNN,3.0,2026-09-16 00:14:57,a,0,47.0
A000254,S003,Q0021,Python,5.0,2026-09-16 00:17:57,c,0,72.0
A002269,S027,Q0041,Statistics,4.0,2026-09-16 00:22:57,d,0,40.0
A001208,S014,Q0120,LSTM,5.0,2026-09-16 00:52:57,c,0,82.0
A002188,S026,Q0028,Data_Structures,5.0,2026-09-16 01:09:57,b,1,47.0
A002103,S025,Q0031,Data_Structures,3.0,2026-09-16 01:53:57,c,1,31.0
A000682,S008,Q0122,NLP,5.0,2026-09-16 01:57:57,b,1,61.0
A002450,S029,Q0106,RNN,5.0,2026-09-16 02:02:57,a,0,69.0
A002523,S030,Q0103,RNN,3.0,2026-09-16 02:07:57,c,0,30.0
A002185,S026,Q0118,LSTM,4.0,2026-09-16 02:56:57,a,0,47.0
A000081,S001,Q0017,Python,2.0,2026-09-16 03:14:57,b,1,39.0
A002934,S035,Q0066,ML,2.0,2026-09-16 03:43:57,d,0,42.0
A001443,S017,Q0033,Data_Structures,2.0,2026-09-16 03:59:57,b,1,16.0
A000517,S006,Q0106,RNN,5.0,2026-09-16 04:16:57,b,1,48.0
A000962,S011,Q0030,Data_Structures,2.0,2026-09-16 04:39:57,c,1,30.0
A001787,S021,Q0084,Neural_Networks,1.0,2026-09-16 04:42:57,b,1,17.0
A002031,S024,Q0014,Python,3.0,2026-09-16 04:55:57,a,1,34.0
A001857,S022,Q0096,CNN,3.0,2026-09-16 05:01:57,b,1,25.0
A003015,S036,Q0059,AI_Basics,4.0,2026-09-16 05:04:57,d,0,68.0
A000686,S008,Q0049,AI_Basics,4.0,2026-09-16 05:33:57,b,0,55.0
A000515,S006,Q0105,RNN,4.0,2026-09-16 05:41:57,b,1,31.0
A000412,S005,Q0021,Python,5.0,2026-09-16 06:07:57,c,0,57.0
A000169,S002,Q0085,CNN,5.0,2026-09-16 06:12:57,b,1,47.0
A001214,S014,Q0025,Data_Structures,4.0,2026-09-16 06:15:57,c,1,51.0
A003366,S040,Q0115,LSTM,4.0,2026-09-16 06:16:57,a,1,41.0
A001620,S019,Q0083,Neural_Networks,4.0,2026-09-16 06:44:57,b,1,33.0
A001789,S021,Q0007,Math_Basics,5.0,2026-09-16 06:45:57,c,1,40.0
A000082,S001,Q0123,NLP,3.0,2026-09-16 06:46:57,a,1,43.0
A000513,S006,Q0125,NLP,1.0,2026-09-16 07:27:57,a,1,23.0
A002853,S034,Q0023,Python,4.0,2026-09-16 07:56:57,d,0,50.0
A002525,S030,Q0065,ML,1.0,2026-09-16 08:02:57,b,1,19.0
A000170,S002,Q0128,NLP,1.0,2026-09-16 08:16:57,d,0,19.0
A002273,S027,Q0085,CNN,5.0,2026-09-16 08:29:57,a,0,42.0
